19.64237749,0.000376737
20.36175731,0.000374398
21.08107997,6.08583E-05
21.80052941,0.000437587
22.52023654,0.002217477
23.15072577,0.007834072
23.69167232,0.015518939
24.32237283,0.022285983
24.9062948,0.019157905
25.39958948,0.012192464
25.93857812,0.009216512
26.27883237,0.013760006
26.3305404,0.021729035
26.5122457,0.031858049
26.57382831,0.040756538
26.66510353,0.048121941
26.75637875,0.055487345
26.93783051,0.064235821
27.11977057,0.075643111
27.65972173,0.077908089
28.07778479,0.069329908
28.2863374,0.062433135
28.43443426,0.052773597
28.73240279,0.043118284
29.36118765,0.039454598
29.99011337,0.036557878
30.61820803,0.029136061
31.33691589,0.025474911
32.05663792,0.027335911
32.77631769,0.028966822
33.2249185,0.023457348
33.46324825,0.015487669
34.03223939,0.012665955
34.75180648,0.013683293
35.29010491,0.00694921
35.46885222,0.000971951
36.24231958,0.001699363
36.58524713,0.008117961
36.81997905,0.013434822
37.27094626,0.020810367
37.78191847,0.028494388
38.08295768,0.035558921
38.53409391,0.043854825
38.98483575,0.050003225
39.633149,0.054745987
40.1539333,0.050573061
40.6920768,0.042995316
41.23000901,0.034267123
41.94842107,0.028995345
42.66721344,0.025794374
43.29573068,0.020673454
43.8341418,0.014552943
44.46233506,0.007668002
45.18083164,0.002856404
45.89998112,0.001599883
46.61932283,0.001390076
47.33866951,0.001207307
48.05801619,0.001024538
48.77738192,0.000945502
49.49676589,0.000965785
50.21621533,0.001342514
50.9895869,0.001548391
51.71556001,0.004804665
52.19689595,0.014328558
52.55768662,0.02032103
52.73880032,0.027228789
52.91999854,0.034596728
53.10136579,0.042885025
53.28281755,0.051633502
53.46410028,0.05946162
53.64555204,0.068210096
53.82675026,0.075578035
54.00803299,0.083406153
54.18940024,0.09169445
54.60458418,0.100081376
54.73193847,0.108046026
54.82356583,0.117328843
54.82519977,0.126225642
55.00665153,0.134974118
55.18861038,0.14648367
55.49021301,0.156616065
55.64194398,0.166744234
55.7336136,0.17625714
56.00527007,0.186542083
56.09629175,0.192526949
56.20565299,0.200445074
56.36927228,0.210021366
56.58100825,0.220458012
56.76299527,0.232120957
56.94492594,0.243477116
57.18601648,0.250539958
57.27746073,0.25882572
57.45899701,0.268034376
57.64036426,0.276322673
57.85204389,0.286452533
58.0933598,0.29474252
58.39608929,0.311010638
58.45440401,0.30211553
58.57824533,0.323593942
58.75989429,0.33341617
58.94188131,0.345079115
59.18291551,0.351835171
59.27410621,0.358740395
59.45530443,0.366108334
59.77159843,0.374630524
59.95305019,0.383379001
